,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
10,Ko4qpFzx8PA,2022-09-11 19:02:06+00:00,"['autism', 'asd', 'autistic traits in girls', 'female autism traits', 'female autism symtpoms', 'adult autism diagnosis', 'autism spectrum disorder', 'skillshare', 'olivia hops', 'olivia hops autism', 'autistically me', 'chloe hayden', 'purple ella', 'yo samdy sam', 'actually autistic', 'autistic adult', 'autistic girl', 'autism picky eating', 'picky eating', 'autism diet', 'white food diet', 'autistic picker eater', 'picker eater', 'food sensitivities', 'gluten free', 'autism vegetarian', 'autistic gluten free']",152,"The ""White Food"" Diet | AUTISM + PICKY EATING","The first 1,000 people to use the link will get a 1 month free trial of Skillshare: https://skl.sh/oliviahops09221 

I'm Olivia Hops and this week I talk about the link between Autism Spectrum Disorder and picky eating. I've been a picky eating my whole life and used to (unknowingly) follow the ""Autism Diet"" or ""White Food Diet"", though I'm much better now!

🎥 LAST WEEK'S VIDEO: https://www.youtube.com/watch?v=6Jm8bDXEUq8&t=16s

#OliviaHops #Skillshare #ActuallyAutistic",11976,967,0,983,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",9,69,27,330,0.46060606060606063,2.93030303030303,36.29090909090909,0.08074482297929192,Sunday,September,0,0,19,0.0,0.5848
11,6Jm8bDXEUq8,2022-08-28 19:01:06+00:00,"['autism', 'asd', 'autistic', 'actually autistic', 'olivia hops', 'autistically me', 'autism spectrum disorder', 'autism in girls', 'autistic traits in girls', 'female autism symptoms', 'autism lying', 'yo samdy sam', 'autistic mom', 'autistic adult', 'adult autism']",299,I'm Autistic and I'm a Big Fat Liar (+ BIG ANNOUNCEMENT!),,15514,1317,0,831,false,public,"[array([[[0, 0, 0],
        [1, 0, 0],
        [3, 0, 0],
        ...,
        [3, 0, 2],
        [3, 0, 2],
        [3, 0, 2]],

       [[0, 1, 0],
        [0, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",11,0,15,344,0.8691860465116279,3.828488372093023,45.098837209302324,0.08489106613381461,Sunday,August,0,0,0,-0.5562,-0.5562
12,6Ccyuj5vHIc,2022-08-19 00:19:38+00:00,,157,Dumb things people say about Autism: Part 2,,18456,1573,0,58,false,public,"[array([[[75, 76, 78],
        [75, 76, 78],
        [75, 76, 78],
        ...,
        [76, 76, 76],
        [76, 76, 76],
        [76, 76, 76]],

       [[75, 76, 78],
        [75, 76, 78],
        [75, 76, 78],
        ...,
        [76, 76, 76],
        [76, 76, 76],
        [76, 76, 76]],

       [[75, 76, 78],
        [75, 76, 78],
        [75, 76, 78],
        ...,
        [76, 76, 76],
        [76, 76, 76],
        [76, 76, 76]],

       ...,

       [[76, 76, 76],
        [76, 76, 76],
        [76, 76, 76],
        ...,
        [54, 62, 65],
        [54, 62, 65],
        [55, 63, 66]],

       [[76, 76, 76],
        [76, 76, 76],
        [76, 76, 76],
        ...,
        [50, 58, 61],
        [46, 54, 57],
        [46, 54, 57]],

       [[76, 76, 76],
        [76, 76, 76],
        [76, 76, 76],
        ...,
        [50, 58, 61],
        [46, 54, 57],
        [46, 54, 57]]], dtype=uint8)]",8,0,0,353,0.4447592067988669,4.456090651558074,52.28328611898017,0.08522973558734287,Friday,August,0,1,0,-0.5106,-0.5106
13,uFi3IqCKql0,2022-08-07 19:00:28+00:00,"['olivia hops', 'skillshare', 'autism', 'asd', 'autistic meltdown', 'autism meltdown', 'meltdown', 'meltdown vs tantrum', 'asd meltdown', 'autistm spectrum disorder', 'actually autistic', 'autism in girls', 'autism in women', 'female autism traits', 'female autism symtoms', 'girl autism symptoms', 'autisticallyme me', 'adult autism diagnosis', 'girl autism diagnosis', 'woman autism diagnosis', 'autistic adult', 'autistic female', 'olivia hops autism']",168,Autistic Meltdown vs Temper Tantrum: What's the difference?,"The first 1,000 people to use the link will get a 1 month free trial of Skillshare: https://skl.sh/oliviahops08221 

I'm Olivia Hops and I'm Autistic! In this week's video I talk about the differences between an Autistic Meltdown and a Temper Tantrum. They are completely different things, and I go over some key differences.

Apologies for all the ""ums"" and babbling! I hope you don't totally hate me for making this laidback video. Y'all are awesome!

LAST WEEK'S VIDEO: https://www.youtube.com/watch?v=ID7lO1l45vE&t=1057s

AUTISTIC MELTDOWN VIDEO: https://www.youtube.com/watch?v=rkbu8SSFWKU&t=175s

⭐️Apply for Autism 1:1 Coaching HERE: https://docs.google.com/forms/d/1HR3k_4bDn7vt_r0pEJ4Wt0Rsk3gNkdRaAOjSsrBwmfA/edit

🖥Buy my Online Edible Cookie Dough Business Course HERE: https://oliviahops.org/collections/courses

#actuallyautistic #OliviaHops #Skillshare",12655,1079,0,1025,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 5],
        [0, 1, 5],
        [0, 1, 5]],

       [[0, 1, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 1, 0],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,103,23,365,0.4602739726027397,2.956164383561644,34.67123287671233,0.0852627419992098,Sunday,August,0,0,37,-0.6808,0.8951
14,vQMhYvy6Y50,2022-07-25 22:26:40+00:00,,279,Dumb things people say about Autism: Part 1,,28283,1903,0,54,false,public,"[array([[[74, 73, 68],
        [76, 75, 70],
        [72, 69, 64],
        ...,
        [71, 67, 66],
        [70, 66, 67],
        [68, 66, 67]],

       [[74, 73, 68],
        [74, 73, 68],
        [71, 68, 63],
        ...,
        [71, 67, 66],
        [70, 66, 67],
        [69, 67, 68]],

       [[74, 73, 68],
        [72, 71, 66],
        [68, 65, 60],
        ...,
        [71, 67, 66],
        [71, 67, 68],
        [70, 68, 69]],

       ...,

       [[23, 16,  8],
        [25, 18, 10],
        [30, 23, 15],
        ...,
        [32, 25, 19],
        [32, 25, 19],
        [32, 25, 19]],

       [[30, 23, 15],
        [28, 21, 13],
        [23, 16,  8],
        ...,
        [27, 20, 14],
        [29, 22, 16],
        [35, 28, 22]],

       [[30, 23, 15],
        [28, 21, 13],
        [23, 16,  8],
        ...,
        [27, 20, 14],
        [29, 22, 16],
        [35, 28, 22]]], dtype=uint8)]",8,0,0,377,0.7400530503978779,5.047745358090186,75.0212201591512,0.06728423434572005,Monday,July,0,1,0,-0.5106,-0.5106
15,ID7lO1l45vE,2022-07-24 19:00:12+00:00,"['autism', 'autistic', 'autistic adult', 'asd', 'autism spectrum disorder', 'actually autistic', 'autistic female', 'aspergers', 'autism awareness', 'autism girls', 'growing up autistic', 'how to adhd', 'olivia hops', 'autism traits in girls', 'girl autism traits', 'girl autism symptoms', 'kid autism symptoms', 'adult autism traits', 'adult autism symptoms', 'autism diagnosis', 'adult autism diagnosis', 'loops', 'loops earplugs', 'autism earplugs']",250,Growing Up While (Unknowingly) Autistic | AUTISM IN GIRLS,"Use coupon LOOPXOLIVIA for 15% off your Loops Earlplugs! Follow this link: http://glnk.io/z0o4/olivia15

#OliviaHops #ActuallyAutistic @loopearplugs, #loopearplugs, #LoopAmbassador, #LoopPartner",24597,1572,0,1247,false,public,"[array([[[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[3, 0, 0],
        [3, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",9,19,24,379,0.6596306068601583,4.147757255936676,64.89973614775725,0.06391023295523844,Sunday,July,0,0,11,0.1779,0.0
16,8pdMxB7kuy8,2022-07-17 19:00:03+00:00,"['autism', 'autistic', 'copilot', 'how to adhd', 'autistically me', 'olivia hops', 'autism spectrum disorder', 'asd', 'autistic adult', 'autistic female', 'autistic woman', 'autistic girl', 'girl autism traits', 'girl autism symptoms', 'female autism symptoms', 'female autism traits', 'adult autism diagnosis', 'do i have autism', 'hyperfocus', 'autistic special interests', 'autism traits', 'autism symptoms', 'autism traits in girls', 'autism traits in females', 'autism traits adults']",78,Autism + Unhealthy Habits (Obsessive Diet and Exercise) | AUTISM IN GIRLS,"Click my CoPilot link https://go.mycopilot.com/oliviahops to get 14 days FREE with your own expert fitness and health coach!

My name is Olivia Hops and in today's video I talk about how our Autistic brain's hyperfocus ability can come with a negative side affect: becoming too obsessive with things, including with unhealthy/bad things.

Autism and eating disorders are linked (check out my friend  @Liv Label Free  for more details), and in 8th grade, I myself become obsessive with diet and exercise to the point where I developed an eating disorder.

I've been scared to try to work out regularly ever since. But then I found CoPilot! Check them out through the link above.

#ActuallyAutistic #OliviaHops #Autism",8579,640,0,851,false,public,"[array([[[0, 0, 4],
        [0, 0, 4],
        [0, 0, 4],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 4],
        [0, 0, 4],
        [0, 0, 4],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",12,115,25,386,0.20207253886010362,1.6580310880829014,22.22538860103627,0.07460076932043362,Sunday,July,0,0,6,-0.5267,0.281
17,gDMl5oTVEKY,2022-05-27 01:00:44+00:00,"['orion kelly', 'that autism guy', 'orion kelly that autism guy', 'actualy autistic', 'asd', 'autism', 'autistic', 'autism spectrum disorder', 'apsergers', 'late diagnosed autistic', 'autistic adult', 'autistic girl', 'girl autism traits', 'girl autism symptoms', 'girl autism signs', 'adult autism traits', 'adult autism signs', 'autism dad', 'autistic dad', 'autistic parent', 'autism parenting', 'neurodiverse']",190,Males VS Female Autism (FT Orion Kelly) | AN HONEST AUTISM CHAT,"Hello guys! My name is Olivia Hops and welcome to my channel! In today's video, I have a very special guest joining me for my first ever collaboration video. @orionkelly and I have a brutally honest chat about all things Autism, specifically the differences between male vs. female Autism. We hope you enjoy!

A huge thank you again to Orion for joining me. He's an incredible guy, so 1000% go check him out on his channel below!

⭐️ Please subscribe to Orion's channel HERE: https://www.youtube.com/c/orionkelly

⭐️ And see the Part 1 to this video on Orion's channel HERE: https://www.youtube.com/watch?v=tWfA-kEIj6o&t=1s

#ActuallyAutistic #OliviaHops #OrionKelly",22194,1390,0,2123,false,public,"[array([[[6, 0, 5],
        [6, 0, 5],
        [4, 0, 5],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[6, 0, 4],
        [6, 0, 4],
        [4, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[4, 0, 2],
        [4, 0, 2],
        [4, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",12,102,22,437,0.43478260869565216,3.1807780320366135,50.787185354691076,0.06262953951518428,Friday,May,0,0,12,0.5106,0.9563
18,Q3IRApI5-d0,2022-05-08 19:00:11+00:00,"['asd', 'olivia hops', 'autism', 'autism spectrum disorder', 'autistic', 'autism mom', 'autistic mom', 'questions for autism mom', 'aspergers', 'actually autistic', 'q+a', 'autisticallyme', 'autism acceptance', 'autism awareness', 'female autism traits', 'female autism symptoms', 'girl autism traits', 'girl autism symptoms', 'adult autism diagnosis', 'autistic girl', 'autistic woman', 'autistic adult', 'autistic female', 'autism diagnosis', 'autism symptoms', 'autism traits', 'girl with autism', 'adult with autism', 'mothers day']",145,Q+A with an Autism Mom: Mom of Autistic Girl Answers Questions,"I'm Olivia Hops and welcome to my channel! In today's video (which happens to be on Mother's Day) my mom, Chrissy, will be joining me for a Q+A session. We'll be answering YOUR questions about Autism!

Watch this video to hear all about what it was like for a mom to raise an autistic daughter without knowing she has autism.

Thank you for all of the questions! We had a blast answering them. We hope our answers were helpful!

🖥 Start Your Own Business HERE: http://oliviahops.org
📱Instagram: @OliviaHops
👩🏼 Apply for 1:1 Autism Coaching HERE: https://docs.google.com/forms/d/1HR3k_4bDn7vt_r0pEJ4Wt0Rsk3gNkdRaAOjSsrBwmfA/edit

⭐️LAST WEEK'S VIDEO: https://www.youtube.com/watch?v=xnuhLuejv_E&t=364s

#OliviaHops #ActuallyAutistic #AutismMom",20087,1201,0,1897,false,public,"[array([[[0, 0, 7],
        [0, 0, 7],
        [0, 0, 5],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 1, 2],
        [0, 1, 2],
        [0, 0, 2],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",11,103,29,456,0.31798245614035087,2.633771929824561,44.050438596491226,0.059789913874645294,Sunday,May,0,0,21,0.0,0.9309
19,xnuhLuejv_E,2022-05-01 19:00:30+00:00,"['asd', 'autism', 'autism signs', 'autism spectrum disorder', 'autism traits', 'autism symptoms', 'female autism traits', 'female autism symptoms', 'autism in girls', 'autistic girl', 'autistic woman', 'autistic female', 'autistic adult', 'autism confessions', 'olivia hops', 'olivia hops autism', 'david sharif', 'autism awareness month', 'autism acceptance', 'autistically me', 'girl autism traits', 'girl autism signs', 'girls with autism', 'adults autism diagnosis', 'adult autism assessment', 'adults with autism']",60,Confessions from an Autistic Female (+ Remembering David Sharif),"⭐️ Please watch the video about David HERE: https://www.youtube.com/watch?v=C_O0vRTkaaY&t=90s
📕 You can purchase David's book of poetry HERE: https://www.amazon.com/gp/product/1678088862/ref=ppx_yo_dt_b_asin_title_o00_s00?ie=UTF8&psc=1

Thank you to SocialBook for sponsoring this video! Find out more HERE: https://socialbook.io/connect/olivia

I'm Olivia Hops and welcome back to my channel! In today's video I dive in to some juicy confessions from growing up unknowingly Autistic. I talk about pretending to sleep during sleepovers, hiding food I didn't like, dodging phone calls, and how much I didn't care my friend was ""dying.""

Thank you all for the continued support! It truly means the world to me and I appreciate all of you so much! 💙

LAST WEEK'S VIDEO (Going to School While (Unknowingly Autistic): https://www.youtube.com/watch?v=oC2J7LGt2xY&t=99s

Website: www.OliviaHops.org
Instagram: @OliviaHops

Apply for 1:1 Autism Coaching HERE: https://docs.google.com/forms/d/1HR3k_4bDn7vt_r0pEJ4Wt0Rsk3gNkdRaAOjSsrBwmfA/edit

#ActuallyAutistic #DavidSharif #AutismAwarenessMonth",7232,477,0,708,false,public,"[array([[[0, 3, 0],
        [0, 3, 0],
        [0, 2, 0],
        ...,
        [0, 2, 4],
        [0, 2, 4],
        [0, 2, 4]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",9,129,26,463,0.12958963282937366,1.0302375809935205,15.61987041036717,0.06595685840707964,Sunday,May,0,0,40,0.0,0.9207
20,oC2J7LGt2xY,2022-04-24 21:26:44+00:00,"['autism', 'asd', 'autism and school', 'autism spectrum disorder', 'female autistic traits', 'female autism traits', 'female autism symptoms', 'autism symptoms in girls', 'autism symptoms in adults', 'autism symptoms in women', 'autistic girls', 'autistic females', 'autistic women', 'autistic adult', 'autism acceptance month', 'autism awareness month', 'aspergers', 'apsergers traits', 'girl aspergers traits', 'olivia hops', 'olivia hops autism', 'autism at school', 'autism in school', 'aspergers symptoms']",247,Going to School While (Unknowingly) Autistic | AUTISM IN GIRLS,"Thanks to BetterHelp for sponsoring this video! Sign Up for BetterHelp here: https://betterhelp.com/oliviahops and receive 10% off your first month!

Hi! I'm Olivia Hops and welcome to another video! In today's video, I talk about my experiences going to school growing up while unknowingly Autistic. I go over my feelings I had towards school, how I suffered from severe burnout in high school, and more.

🎥 Last Week's Video (Autism Traits I LOVE): https://youtu.be/E5iORnHrkRs
🖥 Website: OliviaHops.org
📱 Instagram: @OliviaHops

⭐️APPLY FOR 1:1 AUTISM COACHING WITH ME HERE: https://docs.google.com/forms/d/1HR3k_4bDn7vt_r0pEJ4Wt0Rsk3gNkdRaAOjSsrBwmfA/edit

Thank you for all of the continued support! 💙

#ActuallyAutistic #OliviaHops #AutismAcceptanceMonth",26655,1745,0,1060,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 5],
        [0, 0, 5],
        [0, 0, 5]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",10,101,24,469,0.5266524520255863,3.720682302771855,56.833688699360344,0.06546614143687864,Sunday,April,0,0,21,0.0,0.8002
21,E5iORnHrkRs,2022-04-17 19:00:04+00:00,"['autism acceptance month', 'autism awareness month', 'autism', 'asd', 'female autism traits', 'autistic traits', 'adult autism', 'adult autism traits', 'girl autism traits', 'autistic adult', 'autistic female', 'autistic women', 'olivia hops', 'autism spectrum disorder', 'autistic traits in girls', 'autistic traits in females', 'autism traits in girls', 'autism traits in women', 'autism acceptance', 'autism awareness', 'good autism traits', 'olivia hops autism', 'autism in women', 'autism symptoms', 'autistic symptoms']",127,7 Female Autism Traits I Love | AUTISM IN GIRLS,"Remember to check out Yours App using this link: https://yoursapp.com/Olivia or use the code: OLIVIA to save 60% off the yearly plan! 😍

I'm Olivia Hops and welcome back to my channel! In today's video, I talk about 7 Female Autistic Traits that I have that I actually love having. So often Autism in talked about in a negative light, so I thought I'd try to spread some positivity around Autism for Autism Acceptance Month 2022! 🧩

⭐️7 Female Autism Traits I Love:
1. Hyper Focus
2. Honesty
3. Big Imagination
4. Fine Being Alone
5. Great Hearing
6. Being a Tomboy
7. Great Long-Term Memory

Thank you so much for all of the continued support!

🎥 Previous Video (How to Cope with Autism): https://www.youtube.com/watch?v=AFjB1il9Cgs&t=216s

🖥 Website: oliviahops.org
📱 Instagram: @OliviaHops

⭐️Apply for 1:1 Autism Coaching HERE: https://docs.google.com/forms/d/1HR3k_4bDn7vt_r0pEJ4Wt0Rsk3gNkdRaAOjSsrBwmfA/edit

#FemaleAutismTraits #AutismAcceptance #OliviaHops",14042,1145,0,982,false,public,"[array([[[1, 0, 2],
        [1, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 7],
        [0, 0, 7],
        [0, 0, 7]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",10,141,25,477,0.2662473794549266,2.40041928721174,29.438155136268342,0.08154109101267626,Sunday,April,0,1,40,0.6369,0.988
22,AFjB1il9Cgs,2022-03-27 19:00:55+00:00,"['autism', 'autistic', 'asd', 'autism in girls', 'female autistic traits', 'autism coping hacks', 'autism hacks', 'autism therapy', 'mental health', 'autism spectrum disorder', 'female autism symptoms', 'female autistic symptoms', 'female autism traits', 'adult autism traits', 'adult autistic symptoms', 'autism sensory hacks', 'autism coaching', 'autistic girl', 'autistic female', 'autistic adult', 'aspergers', 'olivia hops', 'autistically me', 'olivia hops autism']",119,Hacks to Cope with Female Autism Traits | AUTISM IN GIRLS,"⭐️Link to Coaching: https://oliviahops.org/pages/coaching
🍪Link to Cookie Dough Courses: https://oliviahops.org/collections/courses

My name is Olivia Hops, and in today's video I talk about 6 hacks/tips that can help you manage your Autistic Traits/Symptoms and help you stay regulated.

The 6 Tips are listed below:
1. Sensory Hacks (Wear Headphones/Sunglasses/ETC)
2. Take Breaks (also from Social Media)
3. Learn How to Say ""No""
4. Go to Therapy
5. Spoon Method (Do things you like to counterbalance the things you don't)
6. Start Journaling

Please remember, I am not a doctor and these suggestions are just based off of my personal experience as one person on the Autism Spectrum. Every Autistic Person is different, so some of these tips may not work for you.

💙Support Me through PayPal: olivia@autisticallyme.com
✉️Email: olivia@autisticallyme.com
📱Instagram: @OliviaHops
🖥Website: www.OliviaHops.org

🎥LAST WEEK'S VIDEO: https://www.youtube.com/watch?v=IhF9sFZKR_0&t=56s",17873,1270,0,822,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 1, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",11,136,24,498,0.2389558232931727,2.5502008032128516,35.889558232931726,0.07105690147149331,Sunday,March,0,0,19,0.0,0.8481
