,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,localizations.pt.title,localizations.pt.description,localizations.fr.title,localizations.fr.description,localizations.es.title,localizations.es.description,localizations.de.title,localizations.de.description,localizations.nl.title,localizations.nl.description,localizations.pl.title,localizations.pl.description,localizations.da.title,localizations.da.description,localizations.ru.title,localizations.ru.description,localizations.it.title,localizations.it.description,localizations.ko.title,localizations.ko.description,localizations.es-419.title,localizations.es-419.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
80,8Z2ujp1dHqY,2019-10-11 09:30:06+00:00,"['reaffirmation coming to terms with autism', 'coming to terms with autism', 'coming to terms with an autism diagnosis', 'kickstarter book', 'adult diagnosis of autism', 'yo samdy sam', 'rees finlay']",34,REAFFIRMATION: Coming to terms with autism - interview with Rees Finlay,"Reaffirmation: Coming to terms with autism by Rees Finlay now available (affiliate links):

UK link: https://amzn.to/2PoaOro
US link: https://amzn.to/2P1MBs9

See the Kickstarter here: http://kck.st/2lDge7d

""Reaffirmation: Coming to terms with an autism diagnosis"" is a comic book/novella by author and illustrator Rees Finlay. In it he details his life around the time of his autism diagnosis through the use of impactful emotional drawings and sarcastic and self-deprecating humour.

In this video, I talk to Rees about his book, his autism diagnosis and his Kickstarter campaign.

If you’re interested in the book Rees mentioned, you can buy “NeuroTribes” here: https://amzn.to/314hizI (UK affiliate link)
🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",5249,292,0,675,true,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 2, 3],
        [0, 2, 3],
        [0, 2, 3]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 2, 3],
        [0, 2, 3],
        [0, 2, 3]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 3],
        [0, 1, 3],
        [0, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",REAFFIRMATION: Coming to terms with autism - interview with Rees Finlay,"Reaffirmation: Coming to terms with autism by Rees Finlay now available (affiliate links):

UK link: https://amzn.to/2PoaOro
US link: https://amzn.to/2P1MBs9

See the Kickstarter here: http://kck.st/2lDge7d

""Reaffirmation: Coming to terms with an autism diagnosis"" is a comic book/novella by author and illustrator Rees Finlay. In it he details his life around the time of his autism diagnosis through the use of impactful emotional drawings and sarcastic and self-deprecating humour.

In this video, I talk to Rees about his book, his autism diagnosis and his Kickstarter campaign.

If you’re interested in the book Rees mentioned, you can buy “NeuroTribes” here: https://amzn.to/314hizI (UK affiliate link)
🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",,,,,,,,,,,,,,,,,,,,,,,11,135,7,1394,0.024390243902439025,0.20946915351506457,3.765423242467719,0.055629643741665076,Friday,October,0,0,21,0.0,0.6966
81,w01vqzNTI8Y,2019-10-04 19:59:25+00:00,,258,Dating & Relationships on the spectrum,"What practical advice is there out there for dating when you are yourself autistic? This week's live chat will focus on the perilous world of dating, courtship, starting (or ending!) relationships when you are autistic yourself. Is it easier when your partner is also autistic? Is modern dating too awful to contemplate?

Be sure to bring funny anecdotes and I'll try and scrape the barrels of my memories for stories.

I may need wine for this one.",28395,1096,0,5687,false,public,"[array([[[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 5],
        [0, 0, 5],
        [0, 0, 5]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 5],
        [0, 0, 5],
        [0, 0, 5]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,,,,,,,,,,,,,,,,,,,6,77,0,1400,0.18428571428571427,0.7828571428571428,20.28214285714286,0.03859834477901039,Friday,October,0,0,0,0.0,0.7033
82,0-YLP3CRiUM,2019-09-27 14:30:01+00:00,"['Demisexuality', 'demisexual', 'asexual spectrum', 'gray asexual spectrum', 'gray ace', 'demisexuality and autism', 'autism spectrum', 'autism and sexuality', 'alexithymia']",2754,Demisexuality and AUTISM: is there a link?,"For my video on Alexithymia 🤔, click here: https://youtu.be/S3tD94tB6T4

Demisexual people have a very specific way of experiencing sexual attraction.

Demisexuality is basically when you don't feel sexual attraction to other people unless some sort of strong bond or emotional connection has been made. With the prefix “demi” meaning “half”, you could think of it as halfway onto the asexual spectrum. They are often known as ""gray ace"".

This relates to autism in a variety of ways - sensory/touch, relating to other people and building meaningful relationships, and understanding others intentions.

#demisexual #demisexuality #autism

☕If you like my content and want to “tip” me, you can buy me a Ko-Fi here ☕: https://ko-fi.com/yosamdysam 

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",271533,13836,0,645,true,public,"[array([[[0, 1, 4],
        [0, 1, 4],
        [0, 1, 4],
        ...,
        [0, 1, 5],
        [0, 1, 5],
        [0, 1, 5]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [3, 0, 2],
        [3, 0, 2],
        [3, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Demisexuality and AUTISM: is there a link?,"For my video on Alexithymia 🤔, click here: https://youtu.be/S3tD94tB6T4

Demisexual people have a very specific way of experiencing sexual attraction.

Demisexuality is basically when you don't feel sexual attraction to other people unless some sort of strong bond or emotional connection has been made. With the prefix “demi” meaning “half”, you could think of it as halfway onto the asexual spectrum. They are often known as ""gray ace"".

This relates to autism in a variety of ways - sensory/touch, relating to other people and building meaningful relationships, and understanding others intentions.

#demisexual #demisexuality #autism

☕If you like my content and want to “tip” me, you can buy me a Ko-Fi here ☕: https://ko-fi.com/yosamdysam 

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",,,,,,,,,,,,,,,,,,,,,,,7,147,9,1407,1.9573560767590619,9.83368869936034,192.98720682302772,0.05095513252532841,Friday,September,1,0,23,0.0,0.9333
83,L46s0C5iN5U,2019-09-25 19:39:16+00:00,"['autistic parenthood', 'autistic parent', 'parents with autism', 'parent with autism', 'autistic motherhood', 'autistic fatherhood', 'parents on the spectrum', 'aspergers syndrome', 'autism spectrum disorder', 'yo samdy sam']",16,Autistic Parenthood,"Join me for a discussion on the challenges of being a parent on the spectrum (with or without autistic children), what we can do to make our lives easier, and general thoughts of the autistic parenthood experience.",3753,156,0,3761,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,,,,,,,,,,,,,,,,,,,2,37,10,1409,0.0113555713271824,0.11071682044002838,2.6635911994322212,0.04156674660271783,Wednesday,September,0,0,0,0.0,0.6486
84,-H5yGWlXesk,2019-09-20 13:30:01+00:00,"['How to tell your family you’re autistic', 'coming out of the autism closet', 'coming out autistic', 'explaining autism friends and family', 'q&a', 'autistic adult', 'yo samdy sam', 'autism spectrum', 'aspergers syndrome', 'adult adhd symptoms']",299,How to tell your family you're autistic // Q&A,"This week's video is a chatty sort of Q&A, largely because I'm trying hard to prevent burnout right now. I have some really exciting videos lined up so please keep an eye out for them over the next month!

What benefits have you been encountering from being open about your autism diagnosis, and how do you deal innerly with the negative ones?

Doesn't it scare you the idea of having a kid who has a high probability of being autistic?

How do you tell your friends and family that you are autistic?

Did you ever think you also have ADHD? There seems to be much overlap with executive function.

If you had a diagnosis before kids what would you have done to get ready for the overwhelm?

How did you end up in the Netherlands? Is your husband Dutch?

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 

👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 

🐦My Twitter 🐦: https://twitter.com/Samantha_Stein

📷My Instagram 📷: https://www.instagram.com/yosamdysam/

✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",48269,2530,0,1253,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",How to tell your family you're autistic // Q&A,"This week's video is a chatty sort of Q&A, largely because I'm trying hard to prevent burnout right now. I have some really exciting videos lined up so please keep an eye out for them over the next month!

What benefits have you been encountering from being open about your autism diagnosis, and how do you deal innerly with the negative ones?

Doesn't it scare you the idea of having a kid who has a high probability of being autistic?

How do you tell your friends and family that you are autistic?

Did you ever think you also have ADHD? There seems to be much overlap with executive function.

If you had a diagnosis before kids what would you have done to get ready for the overwhelm?

How did you end up in the Netherlands? Is your husband Dutch?

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 

👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 

🐦My Twitter 🐦: https://twitter.com/Samantha_Stein

📷My Instagram 📷: https://www.instagram.com/yosamdysam/

✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",,,,,,,,,,,,,,,,,,,,,,,9,173,10,1414,0.21145685997171146,1.7892503536067892,34.13649222065064,0.05241459321717873,Friday,September,0,0,12,0.0,0.9164
85,McSWzJW2e6M,2019-09-13 20:13:11+00:00,"['autistic masking', 'autistic adults', 'take the mask off', 'yo samdy sam', 'autism masking', 'autistic women', 'mental health']",199,Autistic Masking,"Join me for my very first live stream where we discuss the topic of autistic masking - especially among late diagnosed autistic adults, what the benefits and drawbacks are, and how we can learn to take the mask off (if we even want to).",26533,1012,0,6070,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,,,,,,,,,,,,,,,,,,,2,44,7,1421,0.14004222378606615,0.7121745249824067,18.672061928219563,0.038141182678174346,Friday,September,0,0,0,0.0,0.6249
86,rqt6tVCXIe4,2019-09-06 18:30:11+00:00,"['autistic pregnancy', 'being pregnant and autistic', 'autistic pregnant', 'autistic girl pregnant', 'autistic daughter pregnant', 'my autistic daughter is pregnant', 'autism in women and girls', 'autism adult women', 'autism and pregnancy', 'autistic women', 'pregnant while autistic', 'autism and childbirth']",203,Autistic pregnancy: how I coped,"Autistic pregnancy: Being pregnant and autistic comes with a unique set of struggles, yet it seems like there is almost no information out there on how to deal with it. (There is also very little information out there on autism in women and girls which I hope to change with this channel)

In this video I share my autistic pregnancy journey, talking about the dreaded first trimester to pain relief, and dealing with the social side of pregnancy and the communication issues that arise with it.

Whether it's for you, your spouse or a family member, I hope you enjoy this video!

National Autistic Society hospital passport: https://www.autism.org.uk/about/health/hospital-passport.aspx

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 

👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 

🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",22241,1064,0,1327,true,public,"[array([[[6, 0, 0],
        [6, 0, 0],
        [4, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[3, 0, 0],
        [3, 0, 0],
        [1, 0, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Autistic pregnancy: how I coped,"Autistic pregnancy: Being pregnant and autistic comes with a unique set of struggles, yet it seems like there is almost no information out there on how to deal with it. (There is also very little information out there on autism in women and girls which I hope to change with this channel)

In this video I share my autistic pregnancy journey, talking about the dreaded first trimester to pain relief, and dealing with the social side of pregnancy and the communication issues that arise with it.

Whether it's for you, your spouse or a family member, I hope you enjoy this video!

National Autistic Society hospital passport: https://www.autism.org.uk/about/health/hospital-passport.aspx

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 

👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 

🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",,,,,,,,,,,,,,,,,,,,,,,5,142,12,1428,0.14215686274509803,0.7450980392156863,15.574929971988796,0.04783957555865294,Friday,September,0,0,12,0.0,0.7223
87,dHkbohd-BeQ,2019-08-30 14:00:06+00:00,"['reset your life after summer', 'reset your life after the summer holidays', 'reset your life', 'executive functioning strategies', 'how to be productive']",49,RESET your life after summer,"Do you struggle with how to reset your life after summer?

The summer holidays can be hard for those of us with executive functioning difficulties who thrive on route and predictability.

I've got some tips to follow to reset your life and get back on track for the new school year/season/upcoming few months.

Download my free household task planner HERE: https://www.subscribepage.com/yosamdysam

*Leuchtturm planner (WEEK VERSION for 2020, I couldn't find the monthly version): https://amzn.to/2LaVM68

Trello (useful for organising tasks): https://trello.com

---

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam 

* Affiliate link",6330,413,0,700,true,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",RESET your life after summer,"Do you struggle with how to reset your life after summer?

The summer holidays can be hard for those of us with executive functioning difficulties who thrive on route and predictability.

I've got some tips to follow to reset your life and get back on track for the new school year/season/upcoming few months.

Download my free household task planner HERE: https://www.subscribepage.com/yosamdysam

*Leuchtturm planner (WEEK VERSION for 2020, I couldn't find the monthly version): https://amzn.to/2LaVM68

Trello (useful for organising tasks): https://trello.com

---

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam 

* Affiliate link",,,,,,,,,,,,,,,,,,,,,,,5,118,5,1435,0.03414634146341464,0.28780487804878047,4.411149825783972,0.06524486571879937,Friday,August,0,0,21,0.0,0.3695
88,6uoLkWFyjq0,2019-08-23 15:30:15+00:00,"['Autism and food issues', 'autism and food', 'aspergers and food']",1197,Autism and FOOD issues: my experience,"Autism and food issues often go hand in hand, and for me personally, my childhood was full of anxiety and stress about the food that I ate (or didn’t). As an undiagnosed autistic child, I thought of myself back then as “fussy”, whereas now I can appreciate the sensory sensitivities and aversions to food texture that are common in autistic people, and reframe my past self as an autistic child with food aversions.

In this video, I’m discussing my food habits as a child (and an adult) and what I think the people around me could have done to help me eat a better diet at the time.

If you like my content, keep watching! Check out these links below:

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",106057,4573,0,1366,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [3, 0, 2],
        [3, 0, 2],
        [3, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 1, 0],
        ...,
        [3, 0, 2],
        [3, 0, 2],
        [3, 0, 2]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Autism and FOOD issues: my experience,"Autism and food issues often go hand in hand, and for me personally, my childhood was full of anxiety and stress about the food that I ate (or didn’t). As an undiagnosed autistic child, I thought of myself back then as “fussy”, whereas now I can appreciate the sensory sensitivities and aversions to food texture that are common in autistic people, and reframe my past self as an autistic child with food aversions.

In this video, I’m discussing my food habits as a child (and an adult) and what I think the people around me could have done to help me eat a better diet at the time.

If you like my content, keep watching! Check out these links below:

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",,,,,,,,,,,,,,,,,,,,,,,6,154,3,1442,0.8300970873786407,3.1712898751733705,73.54854368932038,0.04311832316584478,Friday,August,0,0,12,0.0,0.8793
89,_rYBoXvTXgg,2019-08-16 11:32:29+00:00,"['Earlier diagnosis of autism', 'yo samdy sam', 'autism diagnosis', 'autism in girls', 'autism spectrum disorder', 'q&a']",94,Would an earlier diagnosis of autism have helped? // Q&A and 1000 subs thank you!,"Would an earlier diagnosis of autism have helped me?

This is such an interesting question and something that we can speculate endlessly about, so keep watching to find out what I think…

I wanted to say a huge thank you to all my new and old subscribers for helping me grow this channel so fast - it means so much to me that you all care enough to listen!

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",10726,696,0,1364,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 5],
        [0, 0, 5],
        [0, 0, 4]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",Would an earlier diagnosis of autism have helped? // Q&A and 1000 subs thank you!,"Would an earlier diagnosis of autism have helped me?

This is such an interesting question and something that we can speculate endlessly about, so keep watching to find out what I think…

I wanted to say a huge thank you to all my new and old subscribers for helping me grow this channel so fast - it means so much to me that you all care enough to listen!

🔀All my autism videos in one handy playlist 🔀: https://www.youtube.com/playlist?list=PLfWrZJcC_lTAJvhgia_UqpidfyNARkPCN 
👭 Autism in women/girls playlist 👭: https://www.youtube.com/playlist?list=PLfWrZJcC_lTDCKsfwEtLNWq96OgYHqA-b 
🐦My Twitter 🐦: https://twitter.com/Samantha_Stein
📷My Instagram 📷: https://www.instagram.com/yosamdysam/
✉ SIGN UP TO MY MAILING LIST ✉: https://www.subscribepage.com/yosamdysam",,,,,,,,,,,,,,,,,,,,,,,15,103,6,1449,0.06487232574189096,0.4803312629399586,7.402346445824707,0.06488905463360059,Friday,August,0,4,12,0.4199,0.9141
