,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
38,sMXSa3DgSmM,2022-11-28 18:40:59+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'Why We Are In an Autism Crisis', 'Autism Crisis', 'Next For Autism', 'Colour The Spectrum', 'autism crisis', 'cost of living crisis', 'cost of living in uk', 'autism pip review', 'pip review decision', 'autism and adhd', 'Autism in Schools', 'autism and relationships', 'autism and employment', 'autism and emotions', 'autistic life expectancy', 'autism and music', 'autism and homelessness', 'autism and dating', 'depression']",2,Why We Are Still In An Autism Crisis | MaxiAspie,"In This Video I talk about why we are STILL in an Autism Crisis expanding on the video I made over a 1 year ago and I am sad to say its only got worse!.

Please watch this video and share we need to look at Autism now more than ever.

#Autism #AutismCrisis #Action

If You Read This Comment 
""AUTISM ACTION NOW""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",37,5,0,273,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",10,76,31,234,0.008547008547008548,0.021367521367521368,0.1581196581196581,0.13513513513513514,Monday,November,4,0,13,-0.6249,-0.6467
39,48mqlklrVW0,2022-11-20 13:03:29+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'Autistic and Working', 'Autism and Work', 'Working With Autism', 'autistic and adhd', 'Autism and Employment', 'autism and relationships', 'autism and employment', 'autism and employment challenges', 'Lawsuit and Autism', 'Autism and Life', 'autism and depression', 'working and autism', 'equality act 2010', 'equality act 2010 protected characteristics', 'Autism and Equality', 'Autism and Working With People', 'sensory work']",4,Autistic and Working | MaxiAspie,"In this Video I talk about Autistic and Working and how hard it can be for an Autistic Person in employment.

#Autism #Epilepsy #ADHD 

If You Read This Comment 
""Hire And Understand Autistic People ""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",62,5,0,522,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,49,29,242,0.01652892561983471,0.02066115702479339,0.256198347107438,0.08064516129032258,Sunday,November,3,0,12,0.0,-0.1759
40,MjoZhF1L7s4,2022-11-13 17:15:38+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'Visiting Dogs Trust', 'rehoming a dog', 'dog barking', 'Dogs Trust', 'Rescue Dogs', 'rescue dogs before and after', 'dogs trust advert', 'dogs trust dog school', 'adopt me', 'adopting dog from shelter', 'adopt me house build', 'dogs and babies', 'Dogs and Food', 'Cost of Living', 'covid and dogs', 'dogs trust ireland', 'dogs trust and the queen', 'dog videos', 'funny dog videos', 'loving dogs', 'funny dogs', 'Autism and Dogs']",2,Visiting Dogs Trust | MaxiAspie,"In this Video you see me Visiting Dogs Trust, as you all know I recently did an abseil off Spinnaker Tower to raise money for charity towards Dogs Trust and I was so proud to be invited up for a Tour of Dogs Trust and see all the amazing work they do. 

A Big Thank You To Lucy, She was Amazing! 

To Donate to Dogs Trust please go to the following link! 
https://www.dogstrust.org.uk/rehoming/our-centres/newbury

#TheDogsTrust #Dogs #Autism 

If You Read This Comment 
""Take Fifi Home!""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",56,3,0,721,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,98,34,249,0.008032128514056224,0.012048192771084338,0.2248995983935743,0.05357142857142857,Sunday,November,4,0,12,0.5106,0.9868
41,c_yw7seAF-A,2022-10-31 19:29:59+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'My Charity Abseil!', 'Charity Abseil This Saturday!', 'Abseil', 'Charity', 'Fundraising', 'Just Giving', 'Spinnaker Tower Abseil Challenge', 'Spinnaker Tower', 'abseil off spinnaker tower', 'abseiling offshore', 'abseiling', 'Abseil of Building', 'Abseil for Charity', 'The Alzheimers Society and Dogs Trust', 'Dogs Trust', 'rescue dogs before and after', ""the alzheimer's project"", ""alzheimer's"", ""alzheimer's disease patient"", 'ASC']",8,My Charity Abseil! | MaxiAspie,"In This Video You See Me Take On My Charity Abseil!

I Abseiled off Spinnaker Tower For Charity! 

The Money Raised Was split between The Alzheimers Society and Dogs Trust. 

I Want To Thank Everyone Who Supported Me It Means The World! 

#TheAlzheimersSociety #DogsTrust #Autism

If You Read This Comment 
""Get Away from Me!""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",57,6,0,603,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,68,32,262,0.030534351145038167,0.022900763358778626,0.21755725190839695,0.10526315789473684,Monday,October,5,0,12,0.4753,0.9345
42,gpFwAXxiBes,2022-10-27 13:08:48+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'Special Treatment Vs Support', 'Supporting People', 'supporting details', 'supporting autism in the classroom', 'supporting autistic child', 'Supporting Vs Special Treatment', 'Treating People', 'Treating Autism', 'Autism and Employment', 'Autism ACT 2009', 'Autism Rights', 'When Disabled People Say Treat Me The Same As Everyone Else', 'Autism and Understanding', 'autism and understanding emotions', 'supporting sentences']",2,Special Treatment Vs Support | MaxiAspie,"In This Video I Talk About and Explain The Difference Between Special Treatment Vs Support. I hope you enjoy and I hope this helps everyone! 

#SpecialTreatmentVsSupport #Autism #Epilepsy 

If You Read This Comment 
""Helping Everyone""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",30,2,0,396,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,49,27,266,0.007518796992481203,0.007518796992481203,0.11278195488721804,0.06666666666666667,Thursday,October,3,0,12,0.6597,0.9595
43,8WkBBEEWxbM,2022-10-24 11:25:30+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'What is It Like Having Depression', 'depression', 'dealing with anxiety', 'dealing with depression', 'Depression and Moods', 'depressing music', 'depression motivation', 'depressed music', 'Self Harm', 'hurting', 'hurting for a very hurtful pain', 'sad songs', 'sad and alone song', 'sad and depressing songs', 'sad and depressed', 'life is depressing', 'depressed and unmotivated', 'depressed and lonely', 'Worried and Depressed']",2,What is It Like Having Depression? | MaxiAspie,"In This Video I talk about Depression and What It Can Be Like to Be Depressed. We Live in a Society Currently Where Its Still Not Understood and Today I try to Explain it The Best I Can. 

#Depression #Autism #ADHD 

If You Read This Comment 
""Talk""

These services offer confidential support from trained volunteers. You can talk about anything that's troubling you, no matter how difficult:

Call 116 123 to talk to Samaritans, or email: jo@samaritans.org for a reply within 24 hours

Text ""SHOUT"" to 85258 to contact the Shout Crisis Text Line, or text ""YM"" if you're under 19

If you're under 19, you can also call 0800 1111 to talk to Childline. The number will not appear on your phone bill.

Call 999 or go to A&E now if:
someone's life is at risk – for example, they have seriously injured themselves or taken an overdose
you do not feel you can keep yourself or someone else safe
A mental health emergency should be taken as seriously as a physical one. You will not be wasting anyone's time.

Call: 999

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",28,5,0,366,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,197,31,269,0.007434944237918215,0.01858736059479554,0.10408921933085502,0.17857142857142858,Monday,October,3,0,43,-0.296,-0.9251
44,xOvgkBAf8xo,2022-10-19 11:01:07+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'ADHD And Paying Attention', 'ASHS and Pills', 'Pills and Side Effects', 'pill addiction song', 'Pill Addiction', 'Class A Drugs', 'Medication Good or Bad', 'My Views on Medication', 'ADHD Tips in Class', 'ADHD Tips for Teachers', 'tips for adhd to focus', 'adhd and relationships', 'adhd and depression', 'adhd and studying', 'adhd study music', 'adhd and distraction', 'ADHD and life', 'adhd in adulthood', 'adhd in children']",0,ADHD And Paying Attention | MaxiAspie,"In Todays Video I Talk About ADHD And Paying Attention! I talk about how difficult it was and the impact that Medication had on me.

#ADHD #Autism  #Epilepsy

If You Read This Comment 
""Zombie Like""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",26,2,0,411,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,49,31,274,0.0,0.0072992700729927005,0.0948905109489051,0.07692307692307693,Wednesday,October,4,0,12,0.0,0.0
45,BhQP-s_deTQ,2022-10-16 12:32:31+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'What it is Like Being Autistic', 'Autism and Life', 'Autism and Living Life', 'autism and learning', 'autism and adhd', 'autism and loneliness', 'autism and depression', 'Autism and Going Through Life', 'autism explained', 'autism explained for kids', 'Autism Experience', 'Too Much Information', 'Autism Could you Stand The Rejection', 'Employers and Autism', 'Autism and The Show', 'autism family', 'Autism Adult', 'Working']",2,What it is Like Being Autistic? (2 Years Later) | MaxiAspie,"Today I Talk About What it is Like Being Autistic! I talk about Autism a lot and today I want to share with you what its like day in day out to be Autistic. 

#Autism #Epilepsy #ADHD 

First Video in 2020! 
https://www.youtube.com/watch?v=tfUJVHd5Ehk&t

If You Read This Comment 
""Give Me The Script""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",28,2,0,415,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",11,65,30,277,0.007220216606498195,0.007220216606498195,0.10108303249097472,0.07142857142857142,Sunday,October,3,1,17,0.3612,0.8288
46,766cXqUt7Os,2022-10-15 11:37:46+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', '7 Years Since my Last Epileptic Seizure', 'epileptic seizure', 'epileptic techno meme', 'Epileptic', 'epilogue', 'epileptic seizure video', 'Epileptic Seizure', 'seizure scene', 'seizures in babies', 'seizure attack', 'dogs and epilepsy detection', 'dogs epilepsy', 'dogs and epileptic fits', 'epileptic cry', 'signs of epilepsy', 'Story of Epilepsy', 'autism and epilepsy link', 'Medication and Epilepsy', 'life with epilepsy']",0,7 Years Since My Last Epileptic Seizure | MaxiAspie,"In This Video I talk about How Its Been 7 Years Since my Last Epileptic Seizure! I would like to take the time to thank everyone who has helped me and been there during those difficult times. 

#Epilepsy #Autism #ADHD 

If You Read This Comment 
""Touchwood""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",20,1,0,444,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",9,60,31,278,0.0,0.0035971223021582736,0.07194244604316546,0.05,Saturday,October,4,1,13,0.0,0.4738
47,bPBwDu5DnBw,2022-10-07 12:00:10+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'My OCD has Gotten Worse', 'ocd cleaners', 'Monica OCD', 'monica geldart', 'monica ocd moments', 'ocd bad thoughts', 'ocd and anxiety', 'ocd bad thoughts about family members', 'ocd and voices', 'ocd and intrusive thoughts', 'ocd destroyed my life', 'ocd and autism', 'ocd and bad decision making', 'OCD and Bad Luck', 'ocd and death', 'ocd and depression', 'ocd medication', 'ocd recovery', 'ocd in adulthood', 'OCD in Children']",2,My OCD has Gotten Worse | MaxiAspie,"In this video I will be talking about My OCD and how it has Gotten Worse. I talk about what OCD is and how it can affect you and how it is affecting me. 

#OCD  #Autism #ADHD 

If You Read This Comment 
""Understand""

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",79,6,0,346,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",7,57,32,286,0.006993006993006993,0.02097902097902098,0.2762237762237762,0.0759493670886076,Friday,October,4,0,12,-0.4767,-0.5255
48,JCoQexNQuds,2022-09-28 18:24:01+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'My Weight Loss', 'mrwhosetheboss', 'fitness', 'body', 'health', 'transformation', 'gym', 'workout', 'tech', 'Losing Weight', 'biggest loser season 11', 'biggie smalls', 'big city life', 'bigg boss 16', 'Weight Loss', 'gym music', 'gym music motivation', 'gym motivation', 'Going to the Gym', 'lose yourself Weight', 'Lose Weight', 'weight loss journey', 'weight loss hypnosis', 'weight loss transformation', 'weight and height chart', 'BMI', 'Pounds', 'Stones']",2,My Weight Loss | MaxiAspie,"In This Video I will be talking about my Recent Weight Loss, Who and what has Inspired me and want to say a Thank You to all The People who have helped.

#Autism #weightloss #mrwhosetheboss 

If You Read This Comment 
""Don't Die""

Link to Donate! 

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/

Mrwhosetheboss Channel 
youtube.com/Mrwhosetheboss",31,2,0,217,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,62,40,295,0.006779661016949152,0.006779661016949152,0.10508474576271186,0.06451612903225806,Wednesday,September,4,0,12,-0.3182,0.8141
49,-LR5j2Ux0v8,2022-09-26 19:03:01+00:00,"['MaxiAspie', 'Max', 'Green', 'MaxiBlog', 'MaxiGames', 'Autism', 'Asperges', 'ASD', 'OCD', 'ADHD', 'Epilepsy', 'MaxJGreen', 'Charity Abseil This Saturday!', 'Abseil', 'Charity', 'Fundraising', 'Just Giving', 'Spinnaker Tower Abseil Challenge', 'Spinnaker Tower', 'abseil off spinnaker tower', 'abseiling offshore', 'abseiling', 'Abseil of Building', 'Abseil for Charity', 'The Alzheimers Society and Dogs Trust', 'Dogs Trust', 'rescue dogs before and after', ""the alzheimer's project"", ""alzheimer's"", ""alzheimer's song"", ""alzheimer's disease patient"", 'fundraiser']",4,Charity Abseil This Saturday! | MaxiAspie,"In This Video I will be talking about my latest charity fundraising news and how I have a Charity Abseil This Saturday! I am dreading it! 

The Money Raised will be split between The Alzheimers Society and Dogs Trust. 

#Autism #TheAlzheimersSociety #dogstrust 

If You Read This Comment 
""Don't Die""

Link to Donate! 
https://www.justgiving.com/crowdfunding/maxifund-abseil

My Links! 
MY WEBSITE: https://www.maxjgreen.com/
Facebook: http://www.facebook.com/MaxiJGreen?sk...
Twitter: https://twitter.com/MaxJGreen
Instagram: https://www.instagram.com/maxijgreen/
Linked In: https://www.linkedin.com/in/max-j-green-759229123/",32,1,0,284,false,public,"[array([[[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,67,32,297,0.013468013468013467,0.003367003367003367,0.10774410774410774,0.03125,Monday,September,5,0,12,0.4753,0.8694
