,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
135,7MN6lmVq3E4,2021-11-26 16:40:56+00:00,"['fighting ableism', 'how to be a good ally for disabled people', 'disability advocacy', 'disability advocate', 'disability law UK', 'equality act UK', 'autistic', 'adhd', 'physical disability', 'Jessica Kelgren-Fozard', 'disabled Eliza']",44,Fighting Ableism (& How To Be A Good Ally),"Fighting ableism (and how to be a good ally). 
In today's video I'm talking about what ableism looks like and what we can do to address ableism . 

Resources: 
Your rights under the equality act (UK): https://www.equalityhumanrights.com/en/advice-and-guidance/your-rights-under-equality-act-2010
A guide to disability rights & laws (USA):
https://www.ada.gov/cguide.htm
Info about advocacy (and links to advocacy services) (UK): 
https://www.disabilityrightsuk.org/advocacy-get-your-voice-heard
Links to advocacy services (USA):
https://www.sralab.org/lifecenter/resources/listing-advocacy-groups-people-disabilities

Join this channel to get access to perks:
https://www.youtube.com/channel/UCzske-KMAJYQn84rz6oD_yA/join

here is a link to all my stuff including:
https://direct.me/purpleella
-My Amazon wish list
-Ko-Fi - my tip jar
- My merch
- All my socials",5783,488,0,609,true,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",9,97,11,620,0.07096774193548387,0.7870967741935484,9.32741935483871,0.08438526716237248,Friday,November,0,0,7,0.1027,0.8176
136,UGi7nqjrHDE,2021-11-24 10:52:26+00:00,,9,Anxiety Management (Breathing 4-7-8) (#shorts) #anxiety #autistic #autism #adhd #selfcare,,2439,170,0,61,false,public,"[array([[[67, 39, 27],
        [49, 21, 10],
        [49, 21, 10],
        ...,
        [19, 11,  9],
        [23, 15, 13],
        [24, 16, 14]],

       [[67, 41, 28],
        [50, 22, 10],
        [49, 21,  9],
        ...,
        [14,  9,  6],
        [16, 11,  8],
        [16, 11,  8]],

       [[68, 42, 27],
        [50, 24,  9],
        [50, 22,  8],
        ...,
        [17, 12,  9],
        [17, 12,  9],
        [16, 11,  8]],

       ...,

       [[39, 18, 25],
        [38, 17, 24],
        [36, 15, 22],
        ...,
        [28,  1, 18],
        [28,  1, 18],
        [28,  1, 18]],

       [[29,  8, 17],
        [29,  8, 17],
        [29,  8, 17],
        ...,
        [28,  1, 16],
        [27,  0, 15],
        [27,  0, 15]],

       [[29,  7, 19],
        [29,  7, 19],
        [29,  5, 18],
        ...,
        [28,  2, 15],
        [27,  1, 14],
        [27,  1, 14]]], dtype=uint8)]",10,0,0,622,0.014469453376205787,0.2733118971061093,3.9212218649517685,0.06970069700697007,Wednesday,November,0,9,0,-0.1779,-0.1779
137,_wAaZBsWTN4,2021-11-19 16:49:25+00:00,"['autism and gender identity', 'neurodiversity and gender identity', 'autigender', 'transgender', 'non binary', 'gender diversity and autism', 'autistic', 'autism', 'disability and gender', 'Paige Layle', 'The Aspie World', 'Aspergers From the Inside']",312,Autism And Gender Identity,"Autism and Gender Identity.

 I'm discussing the differences between gender identity, biological sex and gender expression. 

As well as how gender identity experiences may differ for autistic people(including info about autigender) and research about increased likelyhood of autism in gender diverse people.

I finish by talking about my own journey exploring my gender identity.  

Info about autigender: 
https://lgbta.fandom.com/wiki/Autigender
podcast about Autism gender: https://podcasts.apple.com/gb/podcast/what-is-auti-gender/id1444057570?i=1000506835608

Research study about trans/autism link:
https://www.spectrumnews.org/news/largest-study-to-date-confirms-overlap-between-autism-and-gender-diversity/




Join this channel to get access to perks:
https://www.youtube.com/channel/UCzske-KMAJYQn84rz6oD_yA/join

here is a link to all my stuff including:
https://direct.me/purpleella
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",25206,1751,0,692,true,public,"[array([[[7, 0, 4],
        [6, 0, 4],
        [6, 0, 4],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[4, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [1, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",4,122,12,627,0.49760765550239233,2.792663476874003,40.20095693779904,0.06946758708244069,Friday,November,0,0,26,0.0,0.8316
138,Vlw6x8iim_o,2021-11-17 10:32:50+00:00,,32,Why Are ADHD Brains Good In A Crisis? (#shorts),,8027,746,0,43,false,public,"[array([[[59, 63, 66],
        [59, 63, 66],
        [59, 63, 66],
        ...,
        [61, 56, 36],
        [61, 56, 36],
        [61, 56, 36]],

       [[59, 63, 66],
        [59, 63, 66],
        [59, 63, 66],
        ...,
        [61, 56, 36],
        [61, 56, 36],
        [61, 56, 36]],

       [[59, 63, 66],
        [59, 63, 66],
        [59, 63, 66],
        ...,
        [60, 55, 35],
        [60, 55, 35],
        [61, 56, 36]],

       ...,

       [[12, 23, 27],
        [10, 21, 25],
        [11, 20, 25],
        ...,
        [27, 20, 14],
        [26, 19, 13],
        [25, 18, 12]],

       [[15, 26, 30],
        [22, 31, 36],
        [21, 30, 35],
        ...,
        [30, 23, 17],
        [29, 22, 16],
        [28, 21, 15]],

       [[18, 27, 32],
        [24, 33, 38],
        [23, 30, 36],
        ...,
        [30, 23, 17],
        [29, 22, 16],
        [28, 21, 15]]], dtype=uint8)]",9,0,0,629,0.05087440381558029,1.1860095389507155,12.761526232114468,0.09293633985299614,Wednesday,November,0,1,0,-0.296,-0.296
139,Bhj4X7IY9bM,2021-11-12 16:33:14+00:00,"['neurodivergent imposter syndrome', 'imposter syndrome', 'autism imposter syndrome', 'adhd imposter syndrome', 'autism', 'autistic spectrum', 'autistic adult', 'ADHD adult', 'non binary and autistic', 'The Aspie World', 'Paige Layle']",189,Neurodivergent Imposter Syndrome (Autism & ADHD),"Neurodivergent Imposter Syndrome (Autism & ADHD)
Imposter syndrome can hit harder when you are neurodivergent because of the impact of neurodivergent related trauma on autistic people and people with ADHD's self esteem. 

In this video I'm talking about accepting a late autism or ADHD diagnosis, as well as how to move forward and work on issues around imposter syndrome. Particularly when it prevents growth. 

here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",25606,2305,0,576,true,public,"[array([[[0, 4, 0],
        [0, 4, 0],
        [0, 3, 0],
        ...,
        [4, 0, 2],
        [4, 0, 2],
        [3, 0, 2]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[3, 0, 2],
        [3, 0, 2],
        [3, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,116,11,634,0.2981072555205047,3.635646687697161,40.38801261829653,0.09001796453956104,Friday,November,0,0,0,0.0,0.8158
140,aNsnNi2SlB4,2021-11-10 10:38:00+00:00,,25,Strengths of ADHD #shorts,,7911,566,0,16,false,public,"[array([[[ 5, 19, 48],
        [ 2, 15, 47],
        [ 4, 14, 49],
        ...,
        [ 4, 18, 47],
        [ 0, 14, 43],
        [ 0, 13, 40]],

       [[ 5, 19, 48],
        [ 2, 15, 47],
        [ 4, 14, 49],
        ...,
        [ 4, 18, 47],
        [ 0, 14, 43],
        [ 0, 13, 40]],

       [[ 5, 19, 48],
        [ 2, 15, 47],
        [ 4, 14, 49],
        ...,
        [ 3, 17, 46],
        [ 1, 15, 44],
        [ 0, 14, 41]],

       ...,

       [[ 3, 14, 44],
        [ 3, 14, 44],
        [ 3, 14, 44],
        ...,
        [ 4, 10, 34],
        [ 4, 10, 34],
        [ 4, 10, 34]],

       [[ 3, 14, 44],
        [ 3, 14, 44],
        [ 3, 14, 44],
        ...,
        [ 3,  9, 33],
        [ 2,  8, 32],
        [ 2,  8, 32]],

       [[ 3, 14, 44],
        [ 3, 14, 44],
        [ 3, 14, 44],
        ...,
        [ 3,  9, 33],
        [ 2,  8, 32],
        [ 2,  8, 32]]], dtype=uint8)]",4,0,0,636,0.03930817610062893,0.889937106918239,12.43867924528302,0.07154594867905448,Wednesday,November,0,1,0,0.4019,0.4019
141,DQjWHt6xVzA,2021-11-05 17:14:25+00:00,"['Brighton', 'Brighton UK', 'The Art Box Cafe', 'Disabled In Brighton', 'autistic Brighton', 'autism Brighton', 'travel vlog', 'Brighton vlog', 'Paige Layle', 'Chloe Hayden']",39,Disabled In Brighton (Holiday Vlog),"Disabled in Brighton - we went on a mini break to Brighton so we could visit The Art Box Cafe, do some shopping and some Brighton tourist stuff. 


here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",2612,196,0,1012,true,public,"[array([[[ 0,  4,  0],
        [ 0,  4,  0],
        [ 0,  2, 11],
        ...,
        [ 0,  1,  0],
        [ 0,  0,  4],
        [ 0,  0,  7]],

       [[ 0,  0,  0],
        [ 0,  1,  4],
        [ 0,  3,  7],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  4],
        [ 0,  0,  5]],

       [[ 4,  0, 14],
        [ 0,  0, 12],
        [ 0,  3,  5],
        ...,
        [ 0,  1,  0],
        [ 0,  0,  4],
        [ 0,  0,  5]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",5,80,10,641,0.060842433697347896,0.30577223088923555,4.074882995319813,0.07503828483920368,Friday,November,2,0,0,0.0,0.5267
142,-BOPfKXR_Bo,2021-11-04 13:31:28+00:00,,53,5 ADHD Dopamine Hacks #shorts,,18732,1009,0,33,false,public,"[array([[[19, 58, 31],
        [19, 58, 31],
        [20, 59, 32],
        ...,
        [18, 51, 30],
        [19, 52, 31],
        [19, 53, 29]],

       [[19, 58, 31],
        [19, 58, 31],
        [20, 59, 32],
        ...,
        [18, 51, 30],
        [19, 52, 31],
        [19, 53, 29]],

       [[19, 58, 31],
        [19, 58, 31],
        [20, 59, 32],
        ...,
        [18, 51, 30],
        [19, 52, 31],
        [19, 53, 29]],

       ...,

       [[23, 45, 32],
        [21, 43, 31],
        [17, 37, 28],
        ...,
        [15, 42, 25],
        [14, 41, 24],
        [14, 41, 24]],

       [[18, 45, 28],
        [18, 42, 26],
        [20, 42, 29],
        ...,
        [15, 42, 25],
        [15, 42, 25],
        [15, 42, 25]],

       [[17, 46, 24],
        [16, 43, 24],
        [19, 43, 27],
        ...,
        [15, 42, 25],
        [15, 42, 25],
        [15, 42, 25]]], dtype=uint8)]",5,0,0,642,0.08255451713395638,1.571651090342679,29.177570093457945,0.053865043775357675,Thursday,November,0,2,0,0.0,0.0
143,rz2F-e5hHhQ,2021-10-22 16:02:42+00:00,"['assistance dog laws UK', 'assistance dogs and the equality act', 'service dog', 'autism service dog', 'autism assistance dog', 'dogs', 'autistic adult', 'adhd adult', 'adhd girls', 'autism girls', 'Molly Burke']",72,Assistance/Service Dog Laws UK Explained (+ Coco Update),"Assistance Service dog laws UK explained (+ Coco update) - I'm explaining the laws about assistance dogs in the UK, and how the equality act applies. Plus an update on how things are going with my assistance dog Coco. 

If you would like to support dogs for autism go here https://dogsforautism.org.uk/donate/

here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
- My merch
- All my socials",8606,495,0,502,true,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 2]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,85,11,655,0.1099236641221374,0.7557251908396947,13.138931297709924,0.05751801069021613,Friday,October,0,0,0,0.0,0.8225
144,2N-S9ZPiZC4,2021-10-15 15:32:42+00:00,"['ADHD and estrogen', 'ADHD and oestrogen', 'ADHD in women', 'ADHD and girls', 'female ADHD', 'attention hyperactive deficit disorder', 'How To ADHD', 'Chloe Hayden']",114,ADHD And Estrogen (Hormonal Impact on ADHD Symptoms),"ADHD and estrogen. What is the hormonal impact on our ADHD symptoms? In this video I'm sharing some information about the role that oestrogen plays on our dopamine levels and the times in our lives that this can impact us. 

Podcast with Dr Kuji https://youtu.be/S29qlPKHCcI

here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",19271,1193,0,415,true,public,"[array([[[0, 0, 4],
        [0, 0, 4],
        [0, 1, 4],
        ...,
        [1, 0, 2],
        [1, 0, 2],
        [1, 0, 2]],

       [[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,97,8,662,0.17220543806646527,1.8021148036253776,29.110271903323262,0.06190649161953194,Friday,October,0,0,2,0.0,0.802
145,MNLpS0CcjIs,2021-10-08 15:57:32+00:00,"[""Friends When You're Autistic (A Chat With My Neurodivergent Friends)"", 'autistic friends', 'autistic friendship', 'adhd friends', 'neurodiversity and friendship', 'adhd', 'autism', 'autistic', 'dyslexia', 'dyspraxia', 'disability', 'yo Samdy sam', 'Paige Gayle', 'Chloe hayden']",57,Friends When You're Autistic (A Chat With My Neurodivergent Friends),"Friends when you're autistic (a chat with my neurodivergent friends). I got together with my good friends who are also neurodiverse to talk about the challenges we have experienced with friendship, and what it's like to have friends who also have autism, ADHD, dyspraxia, dyslexia. 

here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",12574,737,0,2058,true,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 2, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",10,97,14,669,0.08520179372197309,1.101644245142003,18.79521674140508,0.058613010975027836,Friday,October,1,0,0,0.4767,0.9652
146,McftzDOLyHg,2021-10-01 15:28:33+00:00,"['Autistic Special Interests Chat - Disney & Japan With Bianca Toeps', 'Autism special interests', 'autistic women', 'autistic spectrum', ""You Don't Look Autistic At All"", 'Bianca Toeps', 'Autistic Spectrum', 'Autistic Author', 'Paige Layle', 'Chloe Hayden', 'Yo Samdy Sam']",28,Autistic Special Interests Chat -  Disney & Japan With Bianca Toeps,"I recently read Bianca Toeps book 'But You Don't Look Autistic At All' and loved it so I asked her onto my channel to chat about autism, and our shared special interests - Disney and Japan. 

Definitely go buy Bianca's book here:
https://www.amazon.co.uk/But-you-dont-look-autistic/dp/9090334173/ref=sr_1_3?crid=1DYZ2PVCJV09H&dchild=1&keywords=you+dont+look+autistic+at+all&qid=1633084233&sprefix=you+don%27t+look+%2Caps%2C164&sr=8-3


here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",4773,257,0,2135,true,public,"[array([[[ 0,  0, 16],
        [ 1,  0,  9],
        [ 7,  0,  2],
        ...,
        [ 4,  0,  2],
        [ 4,  0,  0],
        [ 4,  0,  0]],

       [[ 0,  1,  7],
        [ 1,  0,  2],
        [ 7,  0,  0],
        ...,
        [ 1,  0,  0],
        [ 1,  0,  0],
        [ 1,  0,  0]],

       [[ 0,  4,  0],
        [ 1,  1,  0],
        [ 7,  0,  0],
        ...,
        [ 0,  1,  0],
        [ 0,  1,  0],
        [ 0,  1,  0]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",11,95,11,676,0.04142011834319527,0.3801775147928994,7.060650887573964,0.05384454221663524,Friday,October,1,0,36,0.5719,0.974
147,BNBUHlXtA3g,2021-09-24 15:31:35+00:00,"['Autistic stimming explained', 'autistic stimming', 'autistic adult', 'self regulation autistic', 'late diagnosed autistic', 'Paige Layle', 'Chloe Hayden', 'Yo Samdy Sam', 'autistic spectrum', 'what is autistic stimming', 'why do autistic people stim']",258,Autistic Stimming Explained,"Autistic stimming explained. Stimming is an important part of how autistic people stay regulated but it's often misunderstood. 

I'm explaining:
-what stimming is
-why we stim and how it benefits us
-how I relearned how to stim as a late diagnosed autistic adult 

here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
- My merch
- All my socials",55483,2650,0,581,true,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 4],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",3,77,11,683,0.37774524158125916,3.8799414348462666,81.23426061493412,0.04776237766523079,Friday,September,0,0,0,0.0,0.743
148,czAzhSAlYJI,2021-09-17 16:00:38+00:00,"['ABA', 'applied behavioural analysis', 'autistic abuse', 'autism therapy', 'autistic adult', 'autistic spectrum', 'The Aspie World', 'Paige Layle', 'Stephanie Bethany']",186,What Do I Think About ABA?,"What do I think about ABA? Applied behavioural analysis is a therapy often recommended for autistic children. ABA has become a fairly controversial subject due to its associations with encouraging masking autistic behaviours, and punishing those behaviours which are autistic. 

In this video I'm discussing the history of ABA, how it's practised now and what I think about it as an autism therapy. 


here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",8101,713,0,684,true,public,"[array([[[4, 0, 4],
        [4, 0, 4],
        [4, 0, 4],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 2, 0],
        [0, 2, 0],
        [0, 2, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,115,9,690,0.26956521739130435,1.0333333333333334,11.740579710144928,0.08801382545364769,Friday,September,1,0,0,0.0,0.4939
149,RFznbbpoCS8,2021-09-03 15:18:33+00:00,"['How I Organise Myself Autism and ADHD', 'Organise your life', 'organisation system', 'autistic organisation', 'ADHD staying organised', 'autistic', 'autism', 'ADHD', 'Autistic adult', 'ADHD woman', 'autistic female', 'ADHD female', 'How To ADHD', 'Paige Layle']",92,How I Organise Myself   Autistic & ADHD,"How I organise myself with autism and ADHD. I've been working on a system of organisation that works for me and my neurology for a long time, and I've finally found something that works for me. 

In this video I'm sharing my system, and talking about what factors to consider and how to develop your own organisation system. 



here is a link to all my stuff including:
https://direct.me/purpleella
- Joining my members club The Purple People
-My Amazon wish list
-Ko-Fi - my tip jar
-Rinkl - a service where you can ask me a question and I'll send you a video response
- My merch
- All my socials",23909,1642,0,465,true,public,"[array([[[4, 0, 0],
        [4, 0, 0],
        [3, 1, 0],
        ...,
        [0, 0, 4],
        [0, 1, 4],
        [0, 1, 4]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 0, 5],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",7,110,14,704,0.13068181818181818,2.3323863636363638,33.96164772727273,0.06867706721318333,Friday,September,1,0,0,0.0,0.7351
