,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
185,RqcxoGlphHs,2019-03-08 03:04:10+00:00,"['two of us', 'louis tomlinson', 'two of us reaction', 'louis tomlinson two of us reaction', 'two of us louis tomlinson', 'louis tomlinson reaction', 'louis tomlinson two of us', 'reaction', 'two of us louis tomlinson reaction', 'louis', 'louis tomlinson two of us reaction video', 'reacting to two of us', 'tomlinson', 'two of us reaction video', 'two of us louis tomlinson karaoke', 'reacting to two of us by louis tomlinson', 'princess aspien', 'autistic', 'autism', 'aspergers syndrome']",28,TWO OF US REACTION (I'm an emotional wreck),"DOWNLOAD AND STREAM TWO OF US I'M A MESS I LOVE HIM SO MUCH BYE


___________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",6429,402,0,466,false,public,"[array([[[0, 5, 0],
        [0, 5, 0],
        [1, 3, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 4, 0],
        [1, 3, 0],
        [1, 3, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[2, 1, 6],
        [3, 1, 6],
        [3, 1, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,94,20,1595,0.01755485893416928,0.25203761755485893,4.030721003134796,0.06252916472235184,Friday,March,0,0,11,0.1531,0.7059
186,LuobUdmPswk,2019-03-05 04:26:20+00:00,"['horses', 'horse', 'rescue horse', 'rescue', 'horse rescue', 'rescue horse transformation', 'animal rescue', 'horse slaughter', 'saving horses from slaughter', 'saved a horse from the slaughterhouse', 'saving horses', 'anti horse slaughter', 'against horse slaughter', 'when a man saved a horse from the slaughterhouse', 'horse auction', 'slaughter horses', 'autism', 'aspergers syndrome', 'actually autistic', 'princess aspien', 'chloe hayden', 'jeremy the dud', 'aspergers']",120,SAVING HORSES FROM SLAUGHTER- One week on,"You can't change the world, but for one animal, you can change theirs.

FOLLOW OHANA HORSES
INSTA: @ohanahorserescue
FACEBOOK: facebook.com/ohanahorserescue

___________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",22830,1395,0,880,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 2],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",7,99,23,1598,0.07509386733416772,0.8729662077596996,14.286608260325407,0.06110381077529566,Tuesday,March,0,0,11,0.0,0.5803
187,_NRisIrGfXI,2019-03-01 13:12:28+00:00,"['princess aspien', 'chloe hayden', 'autism', 'aspergers', 'aspergers syndrome', 'sydney', 'vlog', 'travel vlog', 'ultra', 'sydney vlog', 'ultra music festival', 'ultra australia', 'sydney australia vlog', 'sydney opera house', 'australia', 'travel', 'ultra sydney', 'ultra vlog', 'sydney vlog 2018', 'ultra 2019 vlog', 'sydney harbour', 'ultra australia vlog', 'ultra melbourne', 'exploring sydney australia', 'vlog sydney', 'ultra 2019', 'ultra 2018']",9,ULTRA SYDNEY VLOG (I did what?),"I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",1590,69,0,438,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 3],
        [0, 1, 3],
        [0, 1, 3]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",6,78,27,1602,0.0056179775280898875,0.04307116104868914,0.9925093632958801,0.04339622641509434,Friday,March,0,0,11,0.0,0.4871
188,7l3BjIYUr-4,2019-02-22 06:40:47+00:00,"['10 things not to say', '10 things not to say to autism parents', '10 things not to say to someone with autism', 'top10', 'world autism awareness week 2018', 'autism documentary', 'aspergers symptoms', 'ocd', 'aspergers', '10 things not to say to an autistic', '10 things not to say to someone whos autistic', 'princess aspien', 'chloe hayden', 'aspergers syndrome']",0,10 THINGS NOT TO SAY TO AUTISTIC PEOPLE,"10 things not to say to an autistic person, and how to respond!
How many of these have been said to you?

__________________________________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",28394,2142,0,517,false,public,"[array([[[4, 0, 0],
        [1, 1, 0],
        [0, 3, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[2, 0, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 3],
        [0, 1, 3],
        [1, 1, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,101,14,1609,0.0,1.3312616532007457,17.646985705407086,0.07543847291681341,Friday,February,0,2,13,0.0,0.5349
189,LUKu9w2ynp8,2019-02-19 03:05:35+00:00,"['horses', 'horse', 'horse slaughter', 'saving horses from slaughter', 'horse rescue', 'rescue', 'saved a horse from the slaughterhouse', 'slaughter', 'rescue horse', 'horse auction', 'slaughter horses', 'slaughter horse', 'horse adoption', 'rescue horses', 'saving horses', 'rescue horse transformation', 'princess aspien', 'laverton knackery', 'echua horse sales', 'autism', 'autistic', 'autism in girls', 'chloe hayden']",283,RESCUING HORSES FROM SLAUGHTER,"Every year, 50,000 Australian horses are exported for human consumption. 
Today, I'm making that number less.

__________________________________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",72575,3426,0,759,false,public,"[array([[[0, 0, 7],
        [0, 0, 7],
        [0, 0, 5],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 0, 5],
        ...,
        [1, 0, 5],
        [1, 0, 5],
        [1, 0, 5]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 0, 5],
        [1, 0, 5],
        [1, 0, 5]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",4,95,23,1612,0.17555831265508684,2.1253101736972706,45.02171215880893,0.04720633827075439,Tuesday,February,0,0,16,0.0,0.5362
190,1MSB7CbqpAU,2019-02-08 07:11:41+00:00,"['who do you love', 'who do you love reaction', 'reaction', 'who do you love the chainsmokers 5sos', '5sos reaction', 'yg who do you love? reaction', '5sos who do you love? reaction', 'who do you love reaction video', 'who do you love reaction raebae', 'black skirts who do you love reaction', 'the chainsmokers who do you love? reaction', '5 seconds of summer who do you love? reaction', '5 seconds of summer', 'the chainsmokers', 'princess aspien', 'chloe hayden']",15,WHO DO YOU LOVE REACTION,"We reacted to Who Do You Love...
A truly spiritual experience.

FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien

FIND NOAH ELSEWHERE:
INSTAGRAM: @stottnoah
FACEBOOK: facebook.com/stottnoah
SOUNDCLOUD: soundcloud.com/noah-stott


I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/",4256,175,0,379,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [2, 0, 1],
        [2, 0, 1],
        [2, 0, 1]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [2, 0, 1],
        [2, 0, 1],
        [2, 0, 1]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",5,98,16,1623,0.009242144177449169,0.10782501540357363,2.622304374614911,0.04111842105263158,Friday,February,0,0,11,0.6369,0.7236
191,Bi-MMpeliIY,2019-02-05 08:08:33+00:00,"['autistic', 'autistic child', 'autistic meltdown in school', 'school', 'autism', 'back to school', 'autism meltdown in school', 'autistic child first day of school', 'autistic children', 'preparing your autistic child for school', 'kids', 'autistic meltdown at school open house', 'autistic meltdown', 'preparing your autistic child for first day of school', 'preparing autistic students for first day of school', 'schools', 'school autistic meltdown', 'princess aspien', 'aspien', 'chloe hayden']",0,Dear Parents (from your autistic child starting school),"School is hard. School for autistic kids? A whole other story.

___________________________________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",1719,133,0,482,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",8,90,20,1626,0.0,0.08179581795817958,1.0571955719557196,0.07737056428155904,Tuesday,February,3,0,11,0.3818,0.4137
192,lnOlwNq6lGg,2019-02-01 04:17:34+00:00,"['disney haul', 'disney', 'haul', 'disney world', 'tokyo disney haul', 'walt disney world', 'disney world haul', 'walt disney', 'shopping haul', 'huge disney haul', 'disney haul 2018', 'disney store haul', 'disney tokyo haul', 'disney parks haul', 'walt disney world haul', 'disney store', 'disneyland haul', 'tokyo disneyland haul', 'disneyland', 'disneyland hongkong', 'disneyland hong kong haul', 'disneyland hong kong', 'princess aspien', 'autism', 'chloe hayden']",0,INSANE DISNEYLAND HAUL,"I went to Disneyland Hong Kong... And I went a little overboard.

___________________________________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",2151,128,0,657,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",3,91,25,1630,0.0,0.0785276073619632,1.3196319018404907,0.05950720595072059,Friday,February,0,0,11,-0.4019,0.4871
193,Fka0y77BOIk,2019-01-29 13:16:08+00:00,"['disneyland hong kong', 'disneyland', 'hong kong disneyland', 'disneyland vlog', 'vlog', 'hongkong disneyland', 'hong kong disneyland vlog', 'hongkong disneyland vlog', 'hong kong disneyland hotels vlog', 'hong kong vlog', 'hong kong disneyland vlog june 2017', 'hongkong vlog', 'disneyland resort', 'vlog disneyland hong kong', 'disneyland hongkong', 'disney', 'hong kong disney vlog', 'autistic', 'autism', 'princess aspien', 'aspergers syndrome', 'disability', 'disabled', 'chloe hayden']",25,DISNEYLAND HONGKONG VLOG,"I've come to the conclusion that Disneyland truly is the happiest place on earth

__________________________________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",2422,125,0,704,false,public,"[array([[[0, 3, 0],
        [0, 3, 0],
        [0, 3, 0],
        ...,
        [5, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       [[1, 1, 0],
        [1, 1, 0],
        [1, 1, 1],
        ...,
        [4, 0, 1],
        [4, 0, 1],
        [2, 0, 1]],

       [[1, 0, 5],
        [1, 0, 5],
        [1, 0, 5],
        ...,
        [2, 0, 1],
        [1, 1, 1],
        [1, 1, 1]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",3,93,24,1633,0.015309246785058175,0.07654623392529088,1.483159828536436,0.051610239471511145,Tuesday,January,0,0,11,0.0,0.8823
194,TaLsAboPh84,2019-01-25 14:45:48+00:00,"['reacting to assumptions about me', 'reacting to assumptions', 'autism', 'actually autistic', 'princess aspien', 'chloe hayden', 'bullying', 'louis tomlinson', 'niall horan', 'assumptions about me', 'reacting to your assumptions about me', ""reading people's assumptions about me"", 'reading your assumptions about me', 'answering your assumptions about me', 'reacting to your assumptions']",56,REACTING TO ASSUMPTIONS ABOUT ME (autistic version),"___________________________________
I HAVE PINS FOR SALE: 
http://princessaspien.com/product/different-not-less-pin/

I CAN COME AND SPEAK AT YOUR SCHOOL/EVENT:
http://princessaspien.com/speaking-and-presenting/


SEND ME MAIL:
Chloe Hayden
Care of Inverleigh Post Office
Inverleigh, Victoria, Australia
3321


THIS IS ME MUSIC VIDEO: https://www.youtube.com/watch?v=fjhHlE0EiO8

WATCH JEREMY THE DUD: https://www.youtube.com/watch?v=qFcFpWzIQNk&t=865s

WHO AM I? WHY DID I START YOUTUBE? https://www.youtube.com/watch?v=tTgUKbfMWqw
______

BUSINESS ENQUIRIES/COLABS:
chloeshayden@gmail.com

COMMUNICATION CARDS:
http://princessaspien.com/

10% OFF WEIGHTED BLANKETS WITH THE CODE 'princessaspien'
https://www.calmingmoments.com.au/shop/


FIND ME ELSEWHERE:
WEBSITE: princessaspien.com
TWITTER: @princessaspien
TUMBLR: aspien.tumblr.com
FACEBOOK. facebook.com/princessaspien
INSTAGRAM: @princessaspien",12795,772,0,998,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",7,79,15,1637,0.03420891875381796,0.4715943799633476,7.816127061698229,0.06033606877686596,Friday,January,0,0,11,0.0,0.4871
